label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v
C,0.548932493,0.25531736,-0.110262342,0.999806583,0.562138319,0.346089453,0.384649456,0.998448372,0.411885023,0.324358791,-0.204678714,0.999786854,0.432801515,0.423262388,-0.475276321,0.983577311,0.607383668,0.452446431,0.330554128,0.398623496,0.571677744,0.347812206,-0.574206054,0.986631274,0.69569993,0.425591856,-0.018733991,0.771081626,0.5661695,0.556908548,0.188078463,0.994028449,0.473095119,0.552924991,-0.188148513,0.998231232
C,0.589797437,0.291368365,-0.113562301,0.999536395,0.572719812,0.351267666,0.276194811,0.99808991,0.40914768,0.32502538,-0.208508387,0.999831259,0.455208987,0.409115165,-0.389393032,0.985371828,0.621991873,0.440841317,0.340566516,0.348108947,0.530304968,0.298845798,-0.45095551,0.982110322,0.703230143,0.367945462,0.245039672,0.700110257,0.572232306,0.559175491,0.158409685,0.98916775,0.476312041,0.555818796,-0.158512309,0.996498227
C,0.586727798,0.295429349,-0.160968781,0.999529958,0.568441629,0.344047219,0.24418737,0.997985661,0.413499147,0.323643655,-0.233849183,0.999782622,0.456346184,0.409000188,-0.482540876,0.977547467,0.619313955,0.433468223,0.419129997,0.304732919,0.507040739,0.296260744,-0.625948012,0.979504406,0.676040947,0.36516878,0.439635217,0.658163071,0.566995084,0.559005201,0.156806469,0.990296304,0.47759074,0.554948211,-0.156945452,0.996997535
C,0.588430464,0.295280784,-0.151495367,0.99955231,0.574603498,0.351457864,0.250596523,0.998238146,0.408394873,0.32427761,-0.216431499,0.999750435,0.455289245,0.417661995,-0.366607219,0.975872576,0.619777679,0.450551391,0.235794887,0.351862907,0.535002828,0.310782999,-0.407594442,0.979753554,0.697317958,0.372387856,-0.043963596,0.712028325,0.567950189,0.559227169,0.157646447,0.990317345,0.476272821,0.555179656,-0.157770902,0.996764123
C,0.586055636,0.289854974,-0.093573399,0.99952662,0.574455976,0.353421777,0.358280689,0.998283029,0.409056425,0.324428231,-0.157414734,0.999774516,0.430263311,0.424756646,-0.424902171,0.981319606,0.622108579,0.447474867,0.238822401,0.434509754,0.578612149,0.349404812,-0.543370664,0.984112144,0.710622907,0.418483883,-0.091330275,0.76428467,0.562666655,0.557745934,0.177181661,0.990098894,0.470124125,0.554191589,-0.177366853,0.996489227
C,0.459886789,0.259316146,-0.179605827,0.999724269,0.469754606,0.363797516,0.379680037,0.998128355,0.346377224,0.34539187,-0.263343364,0.99990344,0.435562193,0.439469904,-0.603719294,0.987962663,0.511331201,0.470103264,0.279458523,0.226991832,0.533843935,0.337023735,-0.779839039,0.980214179,0.616338372,0.400785714,-0.033789728,0.5698722,0.471680641,0.562695742,0.202733293,0.993440986,0.396311581,0.559544146,-0.202882603,0.998003781
C,0.470241487,0.276021153,-0.152644649,0.999782085,0.498850882,0.369027168,0.337487906,0.99849689,0.348866791,0.345425934,-0.210746571,0.99985069,0.44028452,0.43139264,-0.510857642,0.979992747,0.536884665,0.470918626,0.117282324,0.354732782,0.484125376,0.322285593,-0.669727862,0.979412138,0.587368071,0.378864616,-0.312942117,0.683108151,0.475853324,0.56287086,0.189597264,0.994619608,0.398996115,0.55848366,-0.189815119,0.998218
C,0.502014041,0.275927335,-0.085894912,0.999630809,0.50750941,0.362398833,0.320167303,0.997416317,0.352024764,0.346688151,-0.263933033,0.999708951,0.436625034,0.429733992,-0.287865967,0.968580544,0.512571216,0.46589008,0.171404436,0.324641317,0.458280504,0.32748881,-0.063711017,0.965053558,0.546841145,0.412192255,-0.253889978,0.620798111,0.481316358,0.562823296,0.187053755,0.993824124,0.400215387,0.559113741,-0.187210858,0.997861683
C,0.489171922,0.278193176,-0.177232251,0.999554753,0.496290922,0.366261125,0.28504312,0.996958494,0.349242926,0.347735971,-0.228642493,0.999545455,0.435297281,0.432014495,-0.518424273,0.954393566,0.524921477,0.469705671,0.089411907,0.309695542,0.469566017,0.319993049,-0.693395376,0.955531478,0.586331606,0.380593896,-0.342165738,0.604022443,0.477218777,0.563694775,0.17350781,0.993299723,0.400404871,0.560438991,-0.173755288,0.997475207
C,0.47391054,0.273472637,-0.032047216,0.999692738,0.450492889,0.369214535,0.411461949,0.997638524,0.342821568,0.347642392,-0.282023579,0.999657571,0.420802712,0.442070872,-0.405505866,0.96295017,0.505864263,0.471789271,0.317699879,0.298658669,0.536497653,0.355729431,-0.228490844,0.96461904,0.613064647,0.409205765,-0.050695226,0.651638746,0.470387399,0.564536273,0.200070664,0.994245768,0.400040627,0.560300052,-0.200105473,0.997897208
C,0.479574353,0.267068356,-0.123241097,0.999834001,0.483885437,0.366953135,0.36981374,0.998156846,0.347784251,0.347694486,-0.234937444,0.999878049,0.430671811,0.435412079,-0.551327229,0.985209167,0.533916533,0.470205873,0.256020784,0.251853704,0.530897439,0.338592857,-0.700893283,0.979309499,0.626132607,0.393958211,-0.058002625,0.598397791,0.483989209,0.561569452,0.186485946,0.995336056,0.402423322,0.557350278,-0.186624527,0.998578906
C,0.479338229,0.281967849,-0.145465374,0.999832332,0.509525239,0.361519337,0.336093634,0.998179793,0.352790952,0.347659737,-0.1698623,0.999821842,0.44118163,0.425637007,-0.482685238,0.979874611,0.547548711,0.465142041,0.066232316,0.340974808,0.484133154,0.322060704,-0.683801413,0.97945857,0.594098151,0.376292586,-0.399455607,0.678176582,0.493321538,0.560250998,0.172508597,0.995591998,0.410865009,0.55446893,-0.172818482,0.998571336
C,0.503185034,0.279660791,-0.091505639,0.99955523,0.503923953,0.359114289,0.310030907,0.995444596,0.353741765,0.346748978,-0.266679496,0.999608636,0.440956056,0.425287694,-0.307289183,0.962752938,0.517371058,0.461832911,0.221393272,0.28221935,0.45896852,0.324139893,-0.133161798,0.953729391,0.543499887,0.420037627,-0.099456489,0.543569267,0.49271968,0.561668456,0.177473471,0.993326902,0.413341254,0.557981908,-0.177591115,0.997599244
C,0.554827511,0.255493373,-0.277798653,0.999807775,0.579775512,0.344447613,0.265731961,0.998561144,0.420560509,0.320254087,-0.251176089,0.999897957,0.444314718,0.415649503,-0.604531169,0.987642407,0.620439231,0.454566866,0.149220839,0.353910327,0.559479594,0.30818364,-0.843583941,0.982062995,0.701084197,0.382203788,0.100130707,0.672717869,0.570988715,0.557922125,0.173688337,0.994101882,0.478137463,0.553506196,-0.173840299,0.998353839
C,0.589127004,0.257690847,-0.171576887,0.999821246,0.583922744,0.345427841,0.27897203,0.998695493,0.425706357,0.319664478,-0.266559899,0.999843478,0.449100912,0.413877457,-0.561618447,0.984963298,0.628908992,0.453010112,0.152024716,0.392168492,0.524275243,0.299468875,-0.740519643,0.982831359,0.690009594,0.369835585,-0.210268885,0.728668034,0.570064425,0.558878958,0.173250407,0.994212329,0.478782505,0.553471386,-0.173346266,0.998340845
C,0.590156615,0.256313592,-0.186570734,0.999772787,0.582547247,0.345865756,0.265643239,0.998364925,0.427338034,0.321112186,-0.296596766,0.999757707,0.451984078,0.409149677,-0.623920679,0.98290056,0.631161153,0.443876505,0.146217301,0.38125211,0.521615744,0.298752218,-0.80991447,0.983970106,0.68728894,0.370804697,-0.157880232,0.739131868,0.570573449,0.558793366,0.174369559,0.993876398,0.479700714,0.553223312,-0.17447722,0.998270154
C,0.531170547,0.257238716,-0.307254404,0.999826014,0.582419813,0.342457622,0.264769733,0.998682022,0.425728977,0.321868032,-0.256431639,0.999790072,0.454205453,0.414059788,-0.62680459,0.984211326,0.627951801,0.447625309,0.191178903,0.434614718,0.55971092,0.307564735,-0.870389521,0.986981094,0.706011355,0.386637688,-0.141674623,0.789298236,0.569622278,0.558052063,0.171012029,0.994338095,0.480323344,0.552658737,-0.171144754,0.998407125
C,0.568026066,0.277330369,-0.173933595,0.999741614,0.585314512,0.347882628,0.310623407,0.998797774,0.407161176,0.323899537,-0.2113951,0.999900937,0.427052259,0.426759392,-0.476671845,0.990658164,0.626517951,0.455242127,0.285155982,0.363907278,0.562485814,0.322384179,-0.600394309,0.985150099,0.717653811,0.39088282,0.015803853,0.729537904,0.572670817,0.556311667,0.17839177,0.992036223,0.478041649,0.552612305,-0.178580701,0.997330666
C,0.584584951,0.282259852,-0.182505786,0.999749184,0.571533501,0.347961545,0.265183508,0.998486876,0.410542339,0.323728204,-0.249519452,0.999796152,0.463456213,0.408713192,-0.54339391,0.981409967,0.625704348,0.432057023,0.470382661,0.357526332,0.50620991,0.292008907,-0.72603935,0.98285079,0.680689692,0.368756205,0.546834052,0.718996167,0.566384614,0.559187412,0.165161312,0.99295336,0.47965008,0.554155946,-0.165374354,0.9976753
C,0.584181845,0.284885705,-0.156399593,0.999751806,0.56714797,0.349581361,0.259863049,0.998352408,0.410842717,0.32376048,-0.21888262,0.999764144,0.458269626,0.410770416,-0.456925839,0.977547526,0.622612417,0.440740377,0.263174683,0.335572034,0.513517737,0.301964402,-0.553632915,0.981592536,0.677154005,0.370082051,0.038912985,0.707117438,0.566024125,0.559240103,0.16028662,0.993126988,0.480637401,0.554607689,-0.16047889,0.997791708
C,0.589238524,0.286367863,-0.083432481,0.999762714,0.578129113,0.352900267,0.352561235,0.998586774,0.411274552,0.324104309,-0.152748853,0.999790251,0.441979796,0.421447396,-0.400032967,0.980668128,0.622190595,0.453058481,0.250659466,0.409479916,0.560724199,0.329573601,-0.49396503,0.984846175,0.711130381,0.390141487,-0.112319641,0.776239157,0.564917564,0.556819141,0.163871273,0.993114769,0.474013656,0.552456439,-0.164041176,0.99774313
C,0.482955039,0.278314292,-0.181170553,0.99982357,0.515337586,0.368963599,0.287653714,0.998541653,0.352067828,0.346913815,-0.208391219,0.999817014,0.436217189,0.428450227,-0.528091431,0.978784084,0.541618109,0.472383887,0.030003462,0.379586697,0.478942156,0.323318392,-0.735129654,0.978547871,0.592425883,0.38242802,-0.447422981,0.748201966,0.476738214,0.563604653,0.17804949,0.995479167,0.397598237,0.557964265,-0.178305611,0.998411655
C,0.498521268,0.276490301,-0.158665061,0.999673307,0.504589498,0.364615709,0.276794761,0.997518778,0.351144731,0.346812755,-0.262291759,0.999585211,0.436203927,0.42842856,-0.43986854,0.958284199,0.527113318,0.465632707,0.028909195,0.353281379,0.4530918,0.323625326,-0.458763272,0.960270882,0.549003124,0.379962891,-0.462769866,0.685180783,0.481072873,0.56465441,0.184563801,0.994357646,0.401212364,0.559446871,-0.184807956,0.997720718
C,0.498357356,0.277780086,-0.135103807,0.99955231,0.501354098,0.364984483,0.29787764,0.996664643,0.349030346,0.34785521,-0.237078726,0.99937427,0.435042173,0.425544232,-0.520188391,0.945604682,0.523911536,0.465353101,0.085842371,0.331861794,0.458123982,0.32015714,-0.638893902,0.948867679,0.558016241,0.373525232,-0.328307211,0.639562607,0.481075048,0.563683093,0.186016738,0.99361062,0.403912961,0.558665276,-0.186272249,0.997247279
C,0.479175985,0.2844598,-0.097974263,0.999670982,0.485803723,0.36971271,0.357445717,0.997508764,0.345214069,0.348240405,-0.189476177,0.999457538,0.435128242,0.431114346,-0.461388379,0.950665891,0.535117805,0.468629867,0.287275851,0.385150462,0.47571981,0.317982465,-0.602098107,0.958307385,0.606927037,0.381947517,0.041417878,0.717211604,0.476389289,0.562522948,0.176727772,0.994603574,0.405594945,0.557249248,-0.176938832,0.997663975
L,0.493393451,0.289567679,-0.081727266,0.999764264,0.523620367,0.367373466,0.352699608,0.99795413,0.461882919,0.36360085,-0.221275151,0.999501228,0.614937484,0.367390543,-0.249977499,0.977693081,0.669033408,0.405686736,0.073629245,0.369883001,0.512288332,0.304375291,0.036063626,0.961540341,0.599875748,0.361938506,-0.408475339,0.569746792,0.62449491,0.561091542,0.189743906,0.997425497,0.566492915,0.558043182,-0.18996942,0.999050558
L,0.476488352,0.296271473,-0.125767007,0.999802351,0.528930664,0.377889037,0.292085588,0.997928739,0.459495157,0.371065259,-0.21803768,0.999397814,0.618342876,0.35819903,-0.251399726,0.972660184,0.666167974,0.403781742,0.071638793,0.386016548,0.504718304,0.326147944,0.034228615,0.936996818,0.602334917,0.379962713,-0.329002738,0.546711564,0.642212689,0.570915937,0.187932223,0.997731566,0.572658598,0.566533983,-0.188143194,0.998982012
L,0.483272374,0.306206137,-0.077905528,0.999777317,0.509439409,0.383551627,0.318028301,0.997798145,0.471818775,0.374657422,-0.23266761,0.999195099,0.617905736,0.376521558,-0.437418729,0.970161557,0.648579001,0.426568478,0.161345422,0.322519183,0.507977366,0.319265276,-0.434898019,0.936024487,0.630260766,0.398333549,-0.194218725,0.461736977,0.64584285,0.572544634,0.190678969,0.998073339,0.58857578,0.570737779,-0.190951124,0.998793125
L,0.460277617,0.307457209,-0.108778872,0.999832451,0.49929446,0.380405992,0.307738483,0.998468399,0.416673452,0.37613669,-0.194074854,0.999645114,0.541643381,0.391726345,-0.344697535,0.984059095,0.627094388,0.43772614,0.056603733,0.315973252,0.483313709,0.332371324,-0.252614647,0.966232598,0.597379386,0.405300647,-0.420819849,0.602254093,0.62666136,0.566485763,0.18478936,0.99750936,0.564403772,0.56595391,-0.184997901,0.998809516
L,0.460495442,0.299228042,-0.001219179,0.999830544,0.499947608,0.382683396,0.396335036,0.998615146,0.410536706,0.378630668,-0.16488564,0.999620676,0.539540708,0.397220582,-0.29018414,0.983916044,0.594849765,0.440411329,0.121992171,0.244688004,0.47941649,0.327634662,-0.14550966,0.967409432,0.562545896,0.387217551,-0.365638047,0.534248471,0.622381866,0.559815228,0.189550698,0.998257041,0.552397609,0.560287714,-0.18978183,0.999032915
L,0.494712859,0.287852257,-0.000428323,0.99983418,0.511044681,0.375698239,0.397672623,0.998204231,0.391648173,0.360719413,-0.198707938,0.999636531,0.501533091,0.41561687,-0.44801271,0.984977424,0.591544628,0.463482887,0.218801633,0.287403315,0.514029622,0.31398645,-0.544831216,0.975653589,0.61328578,0.372453094,-0.176008642,0.631156027,0.577121794,0.564662993,0.188795507,0.998518467,0.512074053,0.564145625,-0.189082235,0.99915421
L,0.461231202,0.303829163,-0.233841598,0.999663532,0.554627895,0.373354346,0.20503056,0.998153031,0.369483173,0.386445373,-0.198560491,0.999704123,0.47727263,0.424933165,-0.554612696,0.99020052,0.645175159,0.451743007,-0.126387298,0.432720631,0.454809546,0.32442227,-0.767199039,0.989691019,0.64217025,0.367228359,-0.608567297,0.741626501,0.649793983,0.568896711,0.130894452,0.996322751,0.538314044,0.574245274,-0.130964011,0.998720884
L,0.465039074,0.310225725,-0.140130118,0.999661624,0.538412333,0.375302166,0.281185031,0.997695744,0.36990428,0.390326291,-0.169511601,0.999611735,0.485063344,0.426661849,-0.557181656,0.986733258,0.618007898,0.447179049,-0.010379708,0.399630576,0.450037986,0.32166937,-0.768108428,0.989365816,0.633159399,0.368016243,-0.471783102,0.726024151,0.655153751,0.567192018,0.126475602,0.997449756,0.54639864,0.576252103,-0.126609489,0.999091566
L,0.538077772,0.291936785,-0.102576464,0.999831975,0.593271255,0.368974954,0.267486662,0.997932732,0.409380943,0.348506778,-0.165667906,0.999769509,0.511395693,0.396110654,-0.469905645,0.992468596,0.672175944,0.442239255,0.048306018,0.555964291,0.538848639,0.295826226,-0.57791245,0.98743403,0.710395336,0.349909037,-0.301236004,0.826013684,0.631195068,0.567270398,0.116496705,0.996132255,0.517822385,0.564815104,-0.116434589,0.998797417
L,0.512533426,0.300336152,-0.126344651,0.999772012,0.61097759,0.361996889,0.255910516,0.996577442,0.420057803,0.360710144,-0.09824194,0.999627054,0.526534319,0.402363896,-0.46753785,0.989517748,0.685710549,0.438512206,-0.080222689,0.571066141,0.49692744,0.299844056,-0.6475389,0.988112688,0.656540155,0.353198886,-0.453810751,0.803332627,0.659852326,0.56745106,0.10322202,0.996522665,0.550336778,0.567208648,-0.103201471,0.998919129
L,0.525330842,0.291056305,0.023937443,0.999794424,0.511092544,0.37103799,0.36786139,0.997602522,0.496378452,0.36282137,-0.23501426,0.99953264,0.64915204,0.382596105,-0.190316275,0.976529837,0.672809899,0.418612927,0.247500807,0.434218645,0.562557697,0.305297285,0.187053129,0.966488659,0.641986728,0.362660795,-0.040988881,0.630215943,0.62409097,0.567477107,0.185989738,0.997646153,0.587724447,0.562979996,-0.186392292,0.999012709
L,0.495131344,0.292324901,-0.13208802,0.999811351,0.532548845,0.381864518,0.281984478,0.997480333,0.484392494,0.371725589,-0.245870501,0.999237239,0.641061068,0.355821639,-0.304674566,0.966830313,0.695750058,0.407561153,0.021772865,0.411082536,0.522704303,0.313083619,-0.021795474,0.939673901,0.644035339,0.38616702,-0.390240341,0.564568818,0.654363513,0.578328252,0.187786773,0.997966945,0.58764416,0.575910091,-0.18800661,0.998959064
L,0.486005455,0.296110243,-0.119104534,0.999834895,0.52915293,0.390441507,0.295572609,0.997406363,0.479361385,0.374466538,-0.245356441,0.999147952,0.643207133,0.359319806,-0.268304706,0.960502744,0.69139564,0.410169154,0.082047835,0.387427747,0.52448076,0.318698853,0.016493186,0.921591222,0.630743563,0.381991953,-0.28069061,0.510192275,0.663167179,0.578238666,0.189325392,0.998240948,0.598336756,0.575401127,-0.189494789,0.998927474
L,0.52228415,0.290494293,-0.013788514,0.999869943,0.524188817,0.375248194,0.352720052,0.999109089,0.405498922,0.358503461,-0.174957827,0.999848783,0.546887875,0.412875265,-0.326140553,0.988079429,0.6342206,0.453166217,0.157041267,0.384788007,0.577097416,0.310708672,-0.3206321,0.979411244,0.662080646,0.362485528,-0.234300509,0.694285631,0.569732487,0.558584988,0.164413452,0.995746732,0.49803555,0.556395113,-0.164491668,0.998730898
L,0.494756311,0.292861968,-0.038391653,0.999794781,0.559756398,0.362118363,0.354195714,0.998433709,0.421631098,0.365431786,-0.100551538,0.999677479,0.556303561,0.400593638,-0.349555194,0.984138072,0.641012967,0.436048239,0.059023257,0.407373965,0.531054735,0.311217457,-0.400830477,0.978393197,0.60282135,0.377563685,-0.377031952,0.695492208,0.606902778,0.558450818,0.151665151,0.996081233,0.518284082,0.55787921,-0.151762486,0.998651803
L,0.480283201,0.297857136,-0.118452609,0.999761522,0.504269719,0.366860151,0.271765262,0.997929811,0.428606987,0.370422691,-0.197515741,0.999491036,0.562736452,0.383648396,-0.376541197,0.980868578,0.619085073,0.420571059,0.039310127,0.352914035,0.489497036,0.318763405,-0.297998667,0.964608848,0.591051519,0.38493517,-0.395428777,0.606348753,0.618629038,0.565296471,0.174849287,0.996609151,0.555470049,0.566301942,-0.175058916,0.998624623
L,0.462482512,0.305691898,-0.149721161,0.999811888,0.555641055,0.372110456,0.258222699,0.998514175,0.37132287,0.376141638,-0.142374858,0.999722242,0.469123304,0.416420013,-0.499529243,0.990345299,0.652546644,0.446592361,-0.032859489,0.566005349,0.437374234,0.31605494,-0.705721021,0.988991439,0.624728262,0.359652281,-0.412961155,0.826149404,0.641499281,0.568717003,0.121335305,0.996959746,0.527367175,0.572368562,-0.121341571,0.998876512
L,0.456388593,0.312686175,-0.15915817,0.999789417,0.559923589,0.369819194,0.255084544,0.998293519,0.37123394,0.382338256,-0.121969372,0.999666989,0.47215867,0.421060711,-0.492670089,0.987956405,0.64557749,0.450980812,-0.029708494,0.576894224,0.432282388,0.316660702,-0.70062989,0.989279628,0.627645195,0.363065571,-0.427111447,0.835223973,0.644130766,0.568923771,0.112366237,0.997365177,0.532206476,0.573610306,-0.112542249,0.999019861
